gamma_mr,gamma_mc,i_east,i_north,ie_over_in
68.7,0.0791,0.0009163933355628288,0.0009954941135951454,0.9205411895941296
68.7,0.0954,0.0009163890005560718,0.0009955181105225418,0.9205146454594024
68.7,0.115,0.0009163842696098837,0.0009955460637609968,0.9204840468636339
68.7,0.139,0.0009163792253539403,0.000995578428040446,0.9204490570949895
68.7,0.168,0.0009163740073581322,0.0009956156423420598,0.9204094114094856
68.7,0.202,0.0009163688259126924,0.0009956581059468272,0.9203649530289977
68.7,0.244,0.0009163639729952434,0.0009957061493075885,0.9203156710767334
68.7,0.295,0.000916360518172279,0.0009957607114578781,0.9202617733638532
68.7,0.356,0.001081932440558386,0.001164681446898759,0.9289513827487229
68.7,0.429,0.0009163558994921357,0.0009958857076625676,0.9201416311545474
68.7,0.518,0.0009163579030347173,0.0009959579715552607,0.9200768799548418
68.7,0.625,0.0009171095825400802,0.0009973509297273263,0.9195455232500922
68.7,0.754,0.0009170643470245285,0.0009972150950188759,0.9196254164275057
68.7,0.91,0.0009163939762280738,0.0009962147955691883,0.9198758945398831
68.7,1.1,0.0009164153339764655,0.0009963092454630246,0.919810127377239
68.7,1.33,0.0009164429814295076,0.0009964080042163094,0.9197467077257216
68.7,1.6,0.001081991230887513,0.001164761308944563,0.9289381631915202
68.7,1.93,0.0009165928679073594,0.0009966080282117226,0.9197125067836955
68.7,2.33,0.0009172032506978145,0.0009975428450534451,0.9194625125587199
68.7,2.81,0.0009167913278368432,0.0009968353438796829,0.9197018679822202
68.7,3.39,0.0009172702266114503,0.0009974804712361764,0.9195871528940094
68.7,4.09,0.0009165179581752332,0.0009961668699159207,0.9200446088440885
68.7,4.94,0.0009169305186829331,0.0009968247203567199,0.9198513038027426
68.7,5.96,0.001081701233205189,0.001164033659868121,0.9292697200248836
68.7,7.2,0.0009168650029420343,0.0009966038451973578,0.9199894294612793
68.7,8.69,0.0009171016285865653,0.0009971031094212991,0.9197660903081877
68.7,10.5,0.0009177279898213198,0.0009981813738526892,0.9194000347643808
68.7,12.6,0.0009171547090478468,0.000996228182817795,0.9206271463368043
68.7,15.3,0.0009166022968631772,0.0009961221510451186,0.9201705793827493
68.7,18.4,0.0009171662284623299,0.0009969526218702978,0.9199697240794777
68.7,22.2,0.0009181361379913336,0.0009985176705604164,0.9194991386342029
68.7,26.8,0.00091837738537491,0.0009988647532272192,0.9194211552742615
68.7,32.4,0.0009172851824736371,0.0009969547438327857,0.9200870833385481
68.7,39.1,0.000918769482452805,0.0009993581658622429,0.9193595588025177
68.7,47.1,0.0009185341286743748,0.0009987155200445888,0.919715484779255
68.7,56.9,0.0009199998813835827,0.001000962573316398,0.9191151656504312
68.7,68.7,0.0009192213125121729,0.0009997217238040567,0.9194771811243929
68.7,82.90000000000001,0.000919490611892811,0.001000862248318575,0.9186984656854962
68.7,100,0.0009223931077710698,0.001004120242896018,0.9186082187834039
82.90000000000001,0.01,0.0007660121616662892,0.0008298907781158325,0.923027682516762
82.90000000000001,0.0121,0.0007660025852800782,0.0008298911654591274,0.9230157123751237
82.90000000000001,0.0146,0.0007659911126071321,0.0008298916339922896,0.9230013669643148
82.90000000000001,0.0176,0.0007659773886870292,0.0008298922012330351,0.9229841990911076
82.90000000000001,0.0212,0.0007659610006509683,0.0008298928887988663,0.9229636872290485
82.90000000000001,0.0256,0.0007659414722919962,0.0008298937215013567,0.9229392299851784
82.90000000000001,0.0309,0.000765918260812997,0.0008298947313878906,0.92291013768951
82.90000000000001,0.0373,0.0007658907537841002,0.0008298959572246189,0.9228756293083193
82.90000000000001,0.045,0.0007658582720732436,0.0008298974458488953,0.9228348344774739
82.90000000000001,0.0543,0.0007658200761727963,0.000829899254242133,0.9227867988291494
82.90000000000001,0.0655,0.0007657753827871114,0.0008299014536600068,0.9227304993983461
82.90000000000001,0.0791,0.0007657233887026656,0.0008299041290759664,0.9226648740201341
82.90000000000001,0.0954,0.0007656633084168145,0.000829907384359282,0.9225888609340834
82.90000000000001,0.115,0.0007655944259815436,0.0008299113446647163,0.9225014586236839
82.90000000000001,0.139,0.0007655161604062452,0.0008299161605069943,0.922401800127127
82.90000000000001,0.168,0.0007654281430127409,0.0008299220083271263,0.9222892456552807
82.90000000000001,0.202,0.0007653303050686979,0.0008299290945714915,0.9221634836935713
82.90000000000001,0.244,0.0007652229633053018,0.0008299376591448435,0.9220246302520808
82.90000000000001,0.295,0.0007651068908171777,0.0008299479695269491,0.921873320870067
82.90000000000001,0.356,0.0007649943573328619,0.0008299665806781804,0.9217170608336682
82.90000000000001,0.429,0.0007644566993108561,0.000829191045192521,0.9219307224107384
82.90000000000001,0.518,0.000764336561134923,0.0008292214166196708,0.9217520746759634
82.90000000000001,0.625,0.0007641918665478834,0.0008292305268759676,0.9215674553454876
82.90000000000001,0.754,0.0007634626414098028,0.0008299991891361241,0.9198354063507296
82.90000000000001,0.91,0.0007634462281161812,0.000829887470085698,0.9199394564149092
82.90000000000001,1.1,0.0007638251501051933,0.0008293247509445483,0.9210205643027595
82.90000000000001,1.33,0.0007637201773054591,0.0008293649821436237,0.9208493169454837
82.90000000000001,1.6,0.0007636244274529043,0.0008294068307635824,0.9206874107244615
82.90000000000001,1.93,0.0007635397538989043,0.0008294508284596466,0.9205364895672667
82.90000000000001,2.33,0.0007634690898401898,0.0008294991276810361,0.9203977006878341
82.90000000000001,2.81,0.0007635157848943161,0.0008301476027616458,0.9197349752674511
82.90000000000001,3.39,0.0007633713710363967,0.0008296091783736022,0.9201578176038739
82.90000000000001,4.09,0.0007636040711023206,0.0008301006015394242,0.9198934077221658
82.90000000000001,4.94,0.0007634223515825964,0.0008297764896654236,0.9200337212378938
82.90000000000001,5.96,0.0007636933678545387,0.0008303116930765816,0.919767087736414
82.90000000000001,7.2,0.0007641675233961171,0.0008311162351509241,0.9194472338244606
82.90000000000001,8.69,0.0007641132503556247,0.0008309592698099351,0.9195556005174597
82.90000000000001,10.5,0.0007642634798568145,0.0008313760388528907,0.9192753268560924
82.90000000000001,12.6,0.000764310954679601,0.0008314260660894429,0.9192771141690165
82.90000000000001,15.3,0.0007662190754004236,0.0008296815793582973,0.9235098072118731
82.90000000000001,18.4,0.0007643215078668045,0.0008299253523963593,0.9209521141387865
82.90000000000001,22.2,0.0007643554642199794,0.0008312652994692895,0.9195084465909646
82.90000000000001,26.8,0.0007646643882758815,0.0008316746064118431,0.919427360629575
82.90000000000001,32.4,0.0007642906279244799,0.0008309297681475141,0.9198017175728337
82.90000000000001,39.1,0.0007650487394375449,0.0008322863797821848,0.9192133357243736
82.90000000000001,47.1,0.0007652484842091055,0.0008326233208401316,0.9190812520563997
82.90000000000001,56.9,0.000764904882778485,0.0008319086253729097,0.9194578099675433
82.90000000000001,68.7,0.0007660202443030863,0.0008337379644218271,0.9187781737086891
82.90000000000001,82.90000000000001,0.0007666990898008792,0.0008339935524502208,0.9193105720642148
82.90000000000001,100,0.000781891380579001,0.0008502897354881458,0.9195587667892077
100,0.01,0.000643154004931906,0.0006929898081524638,0.9280858064082906
100,0.0121,0.0006431267352218221,0.0006929813660320927,0.9280577613569456
100,0.0146,0.0006430940649386549,0.0006929712481870839,0.9280241664009653
100,0.0176,0.0008393088853911496,0.0008921522740800599,0.9407686442951686
100,0.0212,0.0006430083096818681,0.0006929446773755453,0.927935996445191
100,0.0256,0.0006429526905882697,0.0006929274334577601,0.9278788218556846
100,0.0309,0.0006428865749406895,0.0006929069265869782,0.927810865028191
100,0.0373,0.0006428082134557747,0.0006928826053500041,0.9277303377114876
100,0.045,0.0006427156628323512,0.0006928538621633937,0.9276352459456758
100,0.0543,0.0006426068040794618,0.0006928200271562403,0.9275234243979862
100,0.0655,0.0006424793821749422,0.0006927803847132935,0.9273925710827273
100,0.0791,0.0006423310735059709,0.000692734194623095,0.9272403159706192
100,0.0954,0.0006421595847584139,0.0006926807194590846,0.9270643266350437
100,0.115,0.0008393104306495222,0.0008921547072079628,0.9407678106369926
100,0.139,0.0006417389064930132,0.0006925492583597022,0.9266328694264536
100,0.168,0.0006414866964242611,0.0006924702612654669,0.9263743619140625
100,0.202,0.0006412056975434185,0.0006923821026793071,0.926086470262805
100,0.244,0.0006408964457264158,0.0006922849259131777,0.9257697542395908
100,0.295,0.0006405606545682725,0.0006921792588582127,0.92542595920154
100,0.356,0.0006402013472434028,0.0006920660842423711,0.9250581148536612
100,0.429,0.0006398228809757014,0.0006919468634771002,0.9246705415507331
100,0.518,0.0006394309185437114,0.0006918236163656785,0.9242687058051026
100,0.625,0.0006390506228878521,0.0006917177928560536,0.9238603220675552
100,0.754,0.0008393205172535933,0.0008921705960226556,0.9407623620362846
100,0.91,0.000635361179837563,0.0006908070012741779,0.9197376092970304
100,1.1,0.0006353668783660776,0.0006907146204686576,0.9198688713653898
100,1.33,0.0006375229321204336,0.000691249776699392,0.9222757874360619
100,1.6,0.0006371906769896556,0.0006911539295326982,0.9219229606644526
100,1.93,0.0006368854032224938,0.0006910680336661564,0.9215958085107474
100,2.33,0.0006366105289532434,0.0006909942204144961,0.9212964597176654
100,2.81,0.0006363677809062381,0.0006909336762985891,0.9210258563677678
100,3.39,0.0008393614963150488,0.0008922352659703096,0.9407401033428551
100,4.09,0.0006363367258263779,0.000691558238316914,0.9201491509595316
100,4.94,0.0006358755557500467,0.0006916179408664765,0.9194029220141481
100,5.96,0.0006360616656746693,0.0006915248874947604,0.9197957689982469
100,7.2,0.0006359249887621642,0.0006917898221566138,0.9192459449312304
100,8.69,0.0006359682960188549,0.0006917672290244322,0.9193385713222236
100,10.5,0.0008398565222152236,0.0008932402090229632,0.9402359116075492
100,12.6,0.0006356354428994235,0.0006912204389876019,0.9195842701503573
100,15.3,0.0006356902999819086,0.0006912813666635485,0.9195825761224425
100,18.4,0.0006357562679028332,0.0006913187436056821,0.9196282811412662
100,22.2,0.0006362963819990419,0.0006923520378913523,0.9190359054000402
100,26.8,0.0006517515625132044,0.0007082851528783855,0.9201824432780563
100,32.4,0.0006359274776764452,0.0006916271111189872,0.9194658038311638
100,39.1,0.0006360425270750834,0.0006917822620025251,0.9194258974404894
100,47.1,0.0006367253226657824,0.0006929906383809105,0.9188079714228388
100,56.9,0.0006372140050970505,0.0006931007114148563,0.9193671202505017
100,68.7,0.0006404166747059823,0.0006968805225074235,0.9189762864970304
100,82.90000000000001,0.000693872587241491,0.0007518237639988201,0.9229192005728885
100,100,0.0008402831230924601,0.0008936227662361019,0.9403107830742653
